event_id,customer_id,product_id,event_type,event_time,rn
6786,38563,161,view_product,4/7/2024 0:00,1
6787,38563,161,add_to_cart,4/7/2024 0:02,1
6788,38563,\N,begin_checkout,4/7/2024 0:04,1
6789,38563,161,purchase,4/7/2024 0:06,1
6790,18221,67,view_product,4/21/2024 0:00,1
6791,13888,117,view_product,5/12/2024 0:00,1
6792,13888,117,add_to_cart,5/12/2024 0:02,1
6793,13888,117,begin_checkout,5/12/2024 0:04,1
6794,13888,117,purchase,5/12/2024 0:06,1
6795,16627,171,view_product,1/3/2024 0:00,1
6796,45439,120,view_product,1/18/2024 0:00,1
6797,24905,284,view_product,6/16/2024 0:00,1
6798,24905,284,add_to_cart,6/16/2024 0:02,1
6799,26161,33,view_product,2/2/2024 0:00,1
6800,26161,33,add_to_cart,2/2/2024 0:02,1
6801,26161,33,begin_checkout,2/2/2024 0:04,1
6802,26161,33,purchase,2/2/2024 0:06,1
6803,9918,95,view_product,4/5/2024 0:00,1
6804,23841,136,view_product,6/2/2024 0:00,1
6806,38820,21,view_product,3/20/2024 0:00,1
6807,14752,251,view_product,5/2/2024 0:00,1
6808,6160,157,view_product,4/30/2024 0:00,1
6809,32858,136,view_product,1/3/2024 0:00,1
6810,567,187,view_product,5/2/2024 0:00,1
6811,37767,4,view_product,6/26/2024 0:00,1
6812,37767,4,add_to_cart,6/26/2024 0:02,1
6813,1791,298,view_product,5/17/2024 0:00,1
6814,6458,196,view_product,4/15/2024 0:00,1
6816,6458,196,begin_checkout,4/15/2024 0:04,1
6817,6458,196,purchase,4/15/2024 0:06,1
6818,39013,246,view_product,4/1/2024 0:00,1
6819,14097,15,view_product,6/27/2024 0:00,1
6820,35316,262,view_product,5/2/2024 0:00,1
6821,35316,262,add_to_cart,5/2/2024 0:02,1
6822,35316,262,begin_checkout,5/2/2024 0:04,1
6824,47528,25,view_product,1/13/2024 0:00,1
6825,30656,6,view_product,3/20/2024 0:00,1
6826,48962,122,view_product,4/8/2024 0:00,1
6827,40594,276,view_product,1/15/2024 0:00,1
6828,22315,286,view_product,4/10/2024 0:00,1
6829,22315,286,add_to_cart,4/10/2024 0:02,1
6830,15295,\N,view_product,3/2/2024 0:00,1
6831,8216,17,view_product,3/28/2024 0:00,1
6832,48381,71,view_product,2/16/2024 0:00,1
6833,2783,119,view_product,3/12/2024 0:00,1
6834,8139,166,view_product,4/19/2024 0:00,1
6835,26224,29,view_product,4/16/2024 0:00,1
6836,10311,138,view_product,2/7/2024 0:00,1
6837,35974,236,view_product,2/20/2024 0:00,1
6838,35974,236,add_to_cart,2/20/2024 0:02,1
6839,35974,236,begin_checkout,2/20/2024 0:04,1
6841,6348,286,add_to_cart,2/14/2024 0:02,1
6842,6348,286,begin_checkout,2/14/2024 0:04,1
6843,6348,286,purchase,2/14/2024 0:06,1
6845,43573,96,view_product,3/12/2024 0:00,1
6846,27453,224,view_product,5/26/2024 0:00,1
6847,27453,224,add_to_cart,5/26/2024 0:02,1
6848,45524,69,view_product,3/9/2024 0:00,1
6849,45524,69,add_to_cart,3/9/2024 0:02,1
6850,12862,86,view_product,4/26/2024 0:00,1
6851,21563,55,view_product,1/17/2024 0:00,1
6852,35560,3,view_product,2/24/2024 0:00,1
6853,45493,7,view_product,5/19/2024 0:00,1
6854,45493,7,add_to_cart,5/19/2024 0:02,1
6855,1477,239,view_product,5/24/2024 0:00,1
6856,25063,231,view_product,5/21/2024 0:00,1
6857,25063,231,add_to_cart,5/21/2024 0:02,1
6858,25063,231,begin_checkout,5/21/2024 0:04,1
6859,25063,231,purchase,5/21/2024 0:06,1
6860,32773,14,view_product,1/29/2024 0:00,1
6861,32773,\N,add_to_cart,1/29/2024 0:02,1
6862,32773,14,begin_checkout,1/29/2024 0:04,1
6863,32773,14,purchase,1/29/2024 0:06,1
6864,19438,198,view_product,3/5/2024 0:00,1
6865,19438,198,add_to_cart,3/5/2024 0:02,1
6866,19438,198,begin_checkout,3/5/2024 0:04,1
6867,38511,103,view_product,5/27/2024 0:00,1
6868,32440,57,view_product,5/6/2024 0:00,1
6869,45417,270,view_product,1/21/2024 0:00,1
6870,45417,270,add_to_cart,1/21/2024 0:02,1
6871,28359,139,view_product,1/14/2024 0:00,1
6872,28359,139,add_to_cart,1/14/2024 0:02,1
6873,28359,139,begin_checkout,1/14/2024 0:04,1
6875,44147,196,view_product,1/7/2024 0:00,1
6876,9064,126,view_product,5/25/2024 0:00,1
6877,11684,114,view_product,5/8/2024 0:00,1
6878,11684,114,add_to_cart,5/8/2024 0:02,1
6879,11684,114,begin_checkout,5/8/2024 0:04,1
6880,11684,114,purchase,5/8/2024 0:06,1
6882,40236,96,view_product,6/19/2024 0:00,1
6883,11783,159,view_product,2/8/2024 0:00,1
6884,22295,295,view_product,6/2/2024 0:00,1
6885,49211,292,view_product,2/18/2024 0:00,1
6886,29153,216,view_product,1/7/2024 0:00,1
6887,38223,281,view_product,3/19/2024 0:00,1
6888,19088,34,view_product,4/8/2024 0:00,1
6889,34795,239,view_product,3/31/2024 0:00,1
6890,32851,213,view_product,1/20/2024 0:00,1
6891,32851,213,add_to_cart,1/20/2024 0:02,1
6892,13097,\N,view_product,1/27/2024 0:00,1
6893,5719,123,view_product,4/8/2024 0:00,1
6894,5719,123,add_to_cart,4/8/2024 0:02,1
6895,5719,123,begin_checkout,4/8/2024 0:04,1
6896,5719,123,purchase,4/8/2024 0:06,1
6898,16428,231,add_to_cart,4/18/2024 0:02,1
6899,30215,142,view_product,2/26/2024 0:00,1
6900,31989,208,view_product,3/5/2024 0:00,1
6901,27143,91,view_product,6/25/2024 0:00,1
6902,3740,242,view_product,4/21/2024 0:00,1
6903,40553,47,view_product,3/9/2024 0:00,1
6904,40553,47,add_to_cart,3/9/2024 0:02,1
6905,40553,47,begin_checkout,3/9/2024 0:04,1
6907,11887,139,view_product,1/7/2024 0:00,1
6909,2636,214,add_to_cart,2/2/2024 0:02,1
6910,6164,223,view_product,3/19/2024 0:00,1
6911,17306,32,view_product,6/12/2024 0:00,1
6912,47080,99,view_product,5/7/2024 0:00,1
6913,47317,45,view_product,6/12/2024 0:00,1
6914,31538,274,view_product,1/3/2024 0:00,1
6915,31538,274,add_to_cart,1/3/2024 0:02,1
6916,31538,274,begin_checkout,1/3/2024 0:04,1
6917,31538,274,purchase,1/3/2024 0:06,1
6918,9000,117,view_product,5/5/2024 0:00,1
6919,9000,117,add_to_cart,5/5/2024 0:02,1
6920,8549,15,view_product,2/6/2024 0:00,1
6921,35871,204,view_product,2/29/2024 0:00,1
6922,41295,161,view_product,2/21/2024 0:00,1
6923,41295,161,add_to_cart,2/21/2024 0:02,1
6924,41295,161,begin_checkout,2/21/2024 0:04,1
6925,22280,197,view_product,2/14/2024 0:00,1
6926,22280,197,add_to_cart,2/14/2024 0:02,1
6927,22280,197,begin_checkout,2/14/2024 0:04,1
6928,22918,181,view_product,2/19/2024 0:00,1
6929,22918,181,add_to_cart,2/19/2024 0:02,1
6930,22918,181,begin_checkout,2/19/2024 0:04,1
6931,22918,181,purchase,2/19/2024 0:06,1
6932,6666,218,view_product,6/27/2024 0:00,1
6933,11055,193,view_product,4/13/2024 0:00,1
6934,16325,287,view_product,4/7/2024 0:00,1
6935,16325,287,add_to_cart,4/7/2024 0:02,1
6936,16325,287,begin_checkout,4/7/2024 0:04,1
6937,16325,287,purchase,4/7/2024 0:06,1
6938,2824,25,view_product,4/6/2024 0:00,1
6939,29979,278,view_product,3/19/2024 0:00,1
6940,29979,278,add_to_cart,3/19/2024 0:02,1
6941,29979,278,begin_checkout,3/19/2024 0:04,1
6943,27842,62,view_product,4/2/2024 0:00,1
6944,5110,80,view_product,6/4/2024 0:00,1
6945,49182,167,view_product,4/6/2024 0:00,1
6946,9685,\N,view_product,5/24/2024 0:00,1
6947,10528,126,view_product,5/7/2024 0:00,1
6948,10528,126,add_to_cart,5/7/2024 0:02,1
6949,10528,126,begin_checkout,5/7/2024 0:04,1
6950,12449,99,view_product,1/7/2024 0:00,1
6951,13242,210,view_product,6/2/2024 0:00,1
6952,22170,68,view_product,3/19/2024 0:00,1
6953,9869,223,view_product,5/29/2024 0:00,1
6954,41306,7,view_product,6/27/2024 0:00,1
6955,34854,13,view_product,2/23/2024 0:00,1
6957,49339,221,view_product,2/21/2024 0:00,1
6958,28951,62,view_product,3/6/2024 0:00,1
6959,45920,267,view_product,6/28/2024 0:00,1
6960,45920,267,add_to_cart,6/28/2024 0:02,1
6961,45920,267,begin_checkout,6/28/2024 0:04,1
6962,14560,107,view_product,1/29/2024 0:00,1
6963,14560,107,add_to_cart,1/29/2024 0:02,1
6964,14560,107,begin_checkout,1/29/2024 0:04,1
6966,1484,117,view_product,2/17/2024 0:00,1
6967,22507,73,view_product,6/8/2024 0:00,1
6968,43052,230,view_product,1/9/2024 0:00,1
6969,43052,230,add_to_cart,1/9/2024 0:02,1
6970,43052,230,begin_checkout,1/9/2024 0:04,1
6971,43052,230,purchase,1/9/2024 0:06,1
6972,48967,287,view_product,5/14/2024 0:00,1
6973,48967,287,add_to_cart,5/14/2024 0:02,1
6974,48967,287,begin_checkout,5/14/2024 0:04,1
6975,48967,287,purchase,5/14/2024 0:06,1
6976,25174,125,view_product,3/12/2024 0:00,1
6977,9830,12,view_product,3/22/2024 0:00,1
6978,1186,124,view_product,5/21/2024 0:00,1
6979,1186,124,add_to_cart,5/21/2024 0:02,1
6980,28061,109,view_product,5/26/2024 0:00,1
6981,28061,109,add_to_cart,5/26/2024 0:02,1
6982,47891,232,view_product,3/10/2024 0:00,1
6983,47891,232,add_to_cart,3/10/2024 0:02,1
6984,38856,80,view_product,3/20/2024 0:00,1
6985,46748,200,view_product,3/15/2024 0:00,1
6986,44229,286,view_product,3/26/2024 0:00,1
6987,44229,286,add_to_cart,3/26/2024 0:02,1
6988,44229,286,begin_checkout,3/26/2024 0:04,1
6989,44229,286,purchase,3/26/2024 0:06,1
6990,43190,155,view_product,5/14/2024 0:00,1
6991,25125,182,view_product,4/20/2024 0:00,1
6992,25125,182,add_to_cart,4/20/2024 0:02,1
6993,25125,182,begin_checkout,4/20/2024 0:04,1
6994,25125,182,purchase,4/20/2024 0:06,1
6995,19405,79,view_product,1/19/2024 0:00,1
6996,20178,183,view_product,5/11/2024 0:00,1
6997,17542,210,view_product,6/5/2024 0:00,1
6998,17542,210,add_to_cart,6/5/2024 0:02,1
6999,22791,288,view_product,3/16/2024 0:00,1
7000,38398,293,view_product,4/20/2024 0:00,1
7001,38398,293,add_to_cart,4/20/2024 0:02,1
7002,38398,293,begin_checkout,4/20/2024 0:04,1
7003,38398,293,purchase,4/20/2024 0:06,1
7004,34629,89,view_product,4/20/2024 0:00,1
7005,32284,219,view_product,4/18/2024 0:00,1
7006,32284,219,add_to_cart,4/18/2024 0:02,1
7007,5613,228,view_product,2/2/2024 0:00,1
7008,15444,175,view_product,2/18/2024 0:00,1
7009,49353,271,view_product,1/9/2024 0:00,1
7010,7769,47,view_product,2/20/2024 0:00,1
7012,1395,63,view_product,3/29/2024 0:00,1
7013,29434,299,view_product,3/5/2024 0:00,1
7015,29434,299,begin_checkout,3/5/2024 0:04,1
7017,44554,245,view_product,5/14/2024 0:00,1
7018,44554,245,add_to_cart,5/14/2024 0:02,1
7019,40729,3,view_product,6/4/2024 0:00,1
7020,35392,56,view_product,3/7/2024 0:00,1
7021,20813,136,view_product,1/2/2024 0:00,1
7022,13004,191,view_product,1/15/2024 0:00,1
7023,13004,191,add_to_cart,1/15/2024 0:02,1
7024,13004,191,begin_checkout,1/15/2024 0:04,1
7025,35141,22,view_product,2/14/2024 0:00,1
7026,35141,22,add_to_cart,2/14/2024 0:02,1
7027,46853,204,view_product,4/17/2024 0:00,1
7028,22235,150,view_product,2/29/2024 0:00,1
7029,28851,213,view_product,2/17/2024 0:00,1
7030,28851,213,add_to_cart,2/17/2024 0:02,1
7031,28851,213,begin_checkout,2/17/2024 0:04,1
7033,13982,244,add_to_cart,6/13/2024 0:02,1
7034,13982,244,begin_checkout,6/13/2024 0:04,1
7035,13982,244,purchase,6/13/2024 0:06,1
7036,11053,135,view_product,1/16/2024 0:00,1
7037,36644,227,view_product,3/14/2024 0:00,1
7038,36104,270,view_product,1/2/2024 0:00,1
7039,29727,21,view_product,3/4/2024 0:00,1
7040,49915,251,view_product,1/4/2024 0:00,1
7041,49915,251,add_to_cart,1/4/2024 0:02,1
7042,9120,294,view_product,1/18/2024 0:00,1
7043,9120,294,add_to_cart,1/18/2024 0:02,1
7044,9120,294,begin_checkout,1/18/2024 0:04,1
7045,9120,294,purchase,1/18/2024 0:06,1
7046,20567,3,view_product,5/6/2024 0:00,1
7047,20567,3,add_to_cart,5/6/2024 0:02,1
7048,20567,3,begin_checkout,5/6/2024 0:04,1
7049,35112,58,view_product,2/16/2024 0:00,1
7050,35112,58,add_to_cart,2/16/2024 0:02,1
7051,35112,58,begin_checkout,2/16/2024 0:04,1
7052,35112,58,purchase,2/16/2024 0:06,1
7053,42855,9,view_product,5/22/2024 0:00,1
7054,24499,219,view_product,5/9/2024 0:00,1
7055,9891,70,view_product,1/22/2024 0:00,1
7056,5387,161,view_product,4/23/2024 0:00,1
7057,5387,161,add_to_cart,4/23/2024 0:02,1
7058,43343,6,view_product,6/21/2024 0:00,1
7059,43343,6,add_to_cart,6/21/2024 0:02,1
7060,43343,6,begin_checkout,6/21/2024 0:04,1
7061,26698,264,view_product,6/3/2024 0:00,1
7062,15678,1,view_product,1/2/2024 0:00,1
7063,15678,1,add_to_cart,1/2/2024 0:02,1
7064,15678,1,begin_checkout,1/2/2024 0:04,1
7065,15678,1,purchase,1/2/2024 0:06,1
7066,42489,288,view_product,2/2/2024 0:00,1
7067,42489,288,add_to_cart,2/2/2024 0:02,1
7068,46685,137,view_product,3/21/2024 0:00,1
7069,30927,15,view_product,6/28/2024 0:00,1
7070,36282,146,view_product,6/18/2024 0:00,1
7071,41300,25,view_product,4/2/2024 0:00,1
7072,2501,45,view_product,4/26/2024 0:00,1
7073,2501,\N,add_to_cart,4/26/2024 0:02,1
7074,2501,45,begin_checkout,4/26/2024 0:04,1
7075,2501,45,purchase,4/26/2024 0:06,1
7076,42730,69,view_product,4/26/2024 0:00,1
7077,16754,93,view_product,4/21/2024 0:00,1
7078,44289,237,view_product,1/3/2024 0:00,1
7079,22604,19,view_product,5/22/2024 0:00,1
7080,22604,19,add_to_cart,5/22/2024 0:02,1
7081,254,277,view_product,4/11/2024 0:00,1
7082,6057,3,view_product,4/11/2024 0:00,1
7083,38836,83,view_product,6/22/2024 0:00,1
7084,38836,83,add_to_cart,6/22/2024 0:02,1
7085,38836,83,begin_checkout,6/22/2024 0:04,1
7086,38836,83,purchase,6/22/2024 0:06,1
7087,14697,232,view_product,3/24/2024 0:00,1
7088,14697,232,add_to_cart,3/24/2024 0:02,1
7089,14697,232,begin_checkout,3/24/2024 0:04,1
7090,1709,294,view_product,2/13/2024 0:00,1
7091,1709,294,add_to_cart,2/13/2024 0:02,1
7092,32029,263,view_product,1/24/2024 0:00,1
7093,8147,70,view_product,5/13/2024 0:00,1
7094,8147,70,add_to_cart,5/13/2024 0:02,1
7095,8147,70,begin_checkout,5/13/2024 0:04,1
7096,8147,\N,purchase,5/13/2024 0:06,1
7097,37229,36,view_product,1/10/2024 0:00,1
7098,37229,36,add_to_cart,1/10/2024 0:02,1
7099,33309,4,view_product,2/24/2024 0:00,1
7100,33309,4,add_to_cart,2/24/2024 0:02,1
7101,33309,4,begin_checkout,2/24/2024 0:04,1
7102,25308,120,view_product,1/31/2024 0:00,1
7103,21426,58,view_product,4/15/2024 0:00,1
7104,49637,33,view_product,3/20/2024 0:00,1
7105,49637,33,add_to_cart,3/20/2024 0:02,1
7106,49637,33,begin_checkout,3/20/2024 0:04,1
7107,49637,33,purchase,3/20/2024 0:06,1
7108,36356,222,view_product,6/26/2024 0:00,1
7109,48059,208,view_product,3/15/2024 0:00,1
7110,35523,12,view_product,3/18/2024 0:00,1
7111,40717,165,view_product,4/25/2024 0:00,1
7112,4179,126,view_product,3/15/2024 0:00,1
7113,42786,90,view_product,1/6/2024 0:00,1
7114,42786,90,add_to_cart,1/6/2024 0:02,1
7115,17280,216,view_product,3/30/2024 0:00,1
7116,48435,82,view_product,1/26/2024 0:00,1
7117,44051,68,view_product,5/17/2024 0:00,1
7118,44051,68,add_to_cart,5/17/2024 0:02,1
7119,16667,191,view_product,5/5/2024 0:00,1
7120,16667,191,add_to_cart,5/5/2024 0:02,1
7121,16667,191,begin_checkout,5/5/2024 0:04,1
7122,16667,191,purchase,5/5/2024 0:06,1
7123,19548,116,view_product,6/13/2024 0:00,1
7124,24718,19,view_product,6/6/2024 0:00,1
7125,4023,31,view_product,3/10/2024 0:00,1
7126,34628,23,view_product,2/16/2024 0:00,1
7127,5022,205,view_product,2/7/2024 0:00,1
7128,5022,205,add_to_cart,2/7/2024 0:02,1
7129,6124,124,view_product,2/9/2024 0:00,1
7130,6124,124,add_to_cart,2/9/2024 0:02,1
7131,10434,119,view_product,1/7/2024 0:00,1
7132,7395,235,view_product,3/10/2024 0:00,1
7133,7395,\N,add_to_cart,3/10/2024 0:02,1
7134,34287,93,view_product,4/14/2024 0:00,1
7135,38253,55,view_product,1/27/2024 0:00,1
7136,26863,24,view_product,6/16/2024 0:00,1
7137,8333,140,view_product,4/12/2024 0:00,1
7139,8333,140,begin_checkout,4/12/2024 0:04,1
7140,8333,140,purchase,4/12/2024 0:06,1
7141,8703,87,view_product,5/27/2024 0:00,1
7142,8703,87,add_to_cart,5/27/2024 0:02,1
7143,8703,87,begin_checkout,5/27/2024 0:04,1
7144,27459,154,view_product,4/16/2024 0:00,1
7145,42528,226,view_product,4/28/2024 0:00,1
7146,16435,20,view_product,5/26/2024 0:00,1
7147,539,265,view_product,6/16/2024 0:00,1
7148,539,265,add_to_cart,6/16/2024 0:02,1
7149,539,265,begin_checkout,6/16/2024 0:04,1
7150,539,265,purchase,6/16/2024 0:06,1
7151,43082,183,view_product,3/23/2024 0:00,1
7152,42658,66,view_product,5/31/2024 0:00,1
7153,42658,66,add_to_cart,5/31/2024 0:02,1
7154,41002,20,view_product,1/12/2024 0:00,1
7155,41002,20,add_to_cart,1/12/2024 0:02,1
7156,41002,20,begin_checkout,1/12/2024 0:04,1
7157,8262,151,view_product,4/10/2024 0:00,1
7158,8262,151,add_to_cart,4/10/2024 0:02,1
7159,10335,\N,view_product,2/18/2024 0:00,1
7160,44253,7,view_product,3/4/2024 0:00,1
7161,3927,165,view_product,1/26/2024 0:00,1
7163,3927,165,begin_checkout,1/26/2024 0:04,1
7164,37184,21,view_product,1/12/2024 0:00,1
7165,11074,45,view_product,4/3/2024 0:00,1
7166,11074,45,add_to_cart,4/3/2024 0:02,1
7167,11074,45,begin_checkout,4/3/2024 0:04,1
7168,11074,45,purchase,4/3/2024 0:06,1
7169,20254,141,view_product,4/14/2024 0:00,1
7170,15637,186,view_product,2/1/2024 0:00,1
7171,15637,186,add_to_cart,2/1/2024 0:02,1
7172,15637,186,begin_checkout,2/1/2024 0:04,1
7173,15637,186,purchase,2/1/2024 0:06,1
7174,23392,24,view_product,5/8/2024 0:00,1
7175,9737,278,view_product,2/7/2024 0:00,1
7176,9737,278,add_to_cart,2/7/2024 0:02,1
7178,9737,278,purchase,2/7/2024 0:06,1
7180,30493,67,add_to_cart,5/20/2024 0:02,1
7181,30493,67,begin_checkout,5/20/2024 0:04,1
7182,42049,198,view_product,3/12/2024 0:00,1
7183,26514,155,view_product,4/30/2024 0:00,1
7184,26754,159,view_product,5/29/2024 0:00,1
7186,26194,177,view_product,1/18/2024 0:00,1
7187,12450,221,view_product,6/5/2024 0:00,1
7188,12450,221,add_to_cart,6/5/2024 0:02,1
7190,6612,193,view_product,6/16/2024 0:00,1
7191,6612,193,add_to_cart,6/16/2024 0:02,1
7192,25713,184,view_product,1/18/2024 0:00,1
7193,10205,49,view_product,1/15/2024 0:00,1
7194,4725,277,view_product,2/28/2024 0:00,1
7195,17794,296,view_product,6/10/2024 0:00,1
7196,17794,296,add_to_cart,6/10/2024 0:02,1
7197,17794,296,begin_checkout,6/10/2024 0:04,1
7198,17794,296,purchase,6/10/2024 0:06,1
7199,31976,51,view_product,1/13/2024 0:00,1
7200,31976,51,add_to_cart,1/13/2024 0:02,1
7201,43019,257,view_product,2/14/2024 0:00,1
7202,35194,109,view_product,4/7/2024 0:00,1
7203,35194,109,add_to_cart,4/7/2024 0:02,1
7204,30593,\N,view_product,3/9/2024 0:00,1
7205,30593,272,add_to_cart,3/9/2024 0:02,1
7206,30593,272,begin_checkout,3/9/2024 0:04,1
7207,33405,22,view_product,1/27/2024 0:00,1
7208,5073,179,view_product,2/12/2024 0:00,1
7209,48737,\N,view_product,2/7/2024 0:00,1
7210,5764,193,view_product,3/29/2024 0:00,1
7211,37963,201,view_product,5/27/2024 0:00,1
7212,37985,206,view_product,2/3/2024 0:00,1
7213,3601,267,view_product,3/11/2024 0:00,1
7214,24145,213,view_product,5/8/2024 0:00,1
7215,24145,213,add_to_cart,5/8/2024 0:02,1
7216,14235,245,view_product,5/8/2024 0:00,1
7217,19473,\N,view_product,3/30/2024 0:00,1
7218,19473,254,add_to_cart,3/30/2024 0:02,1
7219,15409,19,view_product,3/12/2024 0:00,1
7220,15409,19,add_to_cart,3/12/2024 0:02,1
7221,15409,19,begin_checkout,3/12/2024 0:04,1
7222,8493,232,view_product,2/20/2024 0:00,1
7223,28992,175,view_product,5/23/2024 0:00,1
7224,26914,293,view_product,2/4/2024 0:00,1
7225,5656,113,view_product,3/16/2024 0:00,1
7226,5656,113,add_to_cart,3/16/2024 0:02,1
7228,44575,207,view_product,6/3/2024 0:00,1
7229,44575,207,add_to_cart,6/3/2024 0:02,1
7230,44575,207,begin_checkout,6/3/2024 0:04,1
7231,44575,207,purchase,6/3/2024 0:06,1
7232,8331,65,view_product,4/8/2024 0:00,1
7233,9454,16,view_product,6/26/2024 0:00,1
7234,42881,28,view_product,4/2/2024 0:00,1
7235,42881,28,add_to_cart,4/2/2024 0:02,1
7236,42881,28,begin_checkout,4/2/2024 0:04,1
7237,6016,92,view_product,6/26/2024 0:00,1
7238,19004,83,view_product,2/24/2024 0:00,1
7239,19004,83,add_to_cart,2/24/2024 0:02,1
7240,19004,83,begin_checkout,2/24/2024 0:04,1
7241,21039,271,view_product,6/4/2024 0:00,1
7242,21039,271,add_to_cart,6/4/2024 0:02,1
7243,21039,271,begin_checkout,6/4/2024 0:04,1
7244,5090,137,view_product,4/17/2024 0:00,1
7245,12653,100,view_product,5/25/2024 0:00,1
7246,26546,278,view_product,6/26/2024 0:00,1
7247,454,70,view_product,3/27/2024 0:00,1
7248,38665,17,view_product,2/29/2024 0:00,1
7249,38665,17,add_to_cart,2/29/2024 0:02,1
7250,38665,17,begin_checkout,2/29/2024 0:04,1
7252,1605,139,view_product,5/12/2024 0:00,1
7253,44982,12,view_product,5/19/2024 0:00,1
7254,16175,194,view_product,3/31/2024 0:00,1
7255,42805,204,view_product,3/30/2024 0:00,1
7256,36240,267,view_product,3/4/2024 0:00,1
7257,23413,81,view_product,1/21/2024 0:00,1
7258,43228,122,view_product,6/28/2024 0:00,1
7259,43570,9,view_product,2/18/2024 0:00,1
7260,3063,165,view_product,5/31/2024 0:00,1
7261,4230,113,view_product,2/27/2024 0:00,1
7262,31617,102,view_product,1/15/2024 0:00,1
7263,31617,102,add_to_cart,1/15/2024 0:02,1
7264,22999,\N,view_product,5/3/2024 0:00,1
7265,27928,204,view_product,5/17/2024 0:00,1
7266,9324,172,view_product,1/18/2024 0:00,1
7267,9324,172,add_to_cart,1/18/2024 0:02,1
7268,9324,172,begin_checkout,1/18/2024 0:04,1
7269,21277,293,view_product,4/7/2024 0:00,1
7270,12544,163,view_product,1/15/2024 0:00,1
7271,32719,244,view_product,1/9/2024 0:00,1
7272,33506,292,view_product,5/27/2024 0:00,1
7273,33506,292,add_to_cart,5/27/2024 0:02,1
7274,7573,173,view_product,2/7/2024 0:00,1
7275,26261,255,view_product,3/13/2024 0:00,1
7277,25344,98,add_to_cart,6/11/2024 0:02,1
7278,41848,119,view_product,2/6/2024 0:00,1
7279,153,59,view_product,4/15/2024 0:00,1
7280,11111,246,view_product,3/20/2024 0:00,1
7281,11111,246,add_to_cart,3/20/2024 0:02,1
7282,11111,246,begin_checkout,3/20/2024 0:04,1
7283,9742,169,view_product,5/31/2024 0:00,1
7284,9742,169,add_to_cart,5/31/2024 0:02,1
7285,22301,160,view_product,3/30/2024 0:00,1
7286,27745,40,view_product,5/23/2024 0:00,1
7287,27745,40,add_to_cart,5/23/2024 0:02,1
7288,39237,215,view_product,6/10/2024 0:00,1
7289,39237,215,add_to_cart,6/10/2024 0:02,1
7290,2566,116,view_product,6/10/2024 0:00,1
7291,38594,118,view_product,5/14/2024 0:00,1
7292,42082,209,view_product,5/31/2024 0:00,1
7294,8310,47,view_product,2/11/2024 0:00,1
7295,39979,23,view_product,5/25/2024 0:00,1
7296,29507,278,view_product,5/2/2024 0:00,1
7297,48226,221,view_product,4/21/2024 0:00,1
7298,48226,221,add_to_cart,4/21/2024 0:02,1
7299,48226,221,begin_checkout,4/21/2024 0:04,1
7300,48226,221,purchase,4/21/2024 0:06,1
7301,17384,205,view_product,4/29/2024 0:00,1
7302,17384,205,add_to_cart,4/29/2024 0:02,1
7303,17384,205,begin_checkout,4/29/2024 0:04,1
7304,17384,205,purchase,4/29/2024 0:06,1
7305,5150,97,view_product,5/25/2024 0:00,1
7306,5150,97,add_to_cart,5/25/2024 0:02,1
7307,21251,113,view_product,5/17/2024 0:00,1
7308,16632,94,view_product,2/2/2024 0:00,1
7309,16632,94,add_to_cart,2/2/2024 0:02,1
7310,16632,94,begin_checkout,2/2/2024 0:04,1
7311,16632,94,purchase,2/2/2024 0:06,1
7312,13790,113,view_product,4/25/2024 0:00,1
7313,22058,40,view_product,1/5/2024 0:00,1
7314,48778,81,view_product,3/25/2024 0:00,1
7315,43982,59,view_product,5/11/2024 0:00,1
7316,40415,60,view_product,6/20/2024 0:00,1
7317,32383,140,view_product,5/11/2024 0:00,1
7318,48810,211,view_product,3/31/2024 0:00,1
7319,48810,211,add_to_cart,3/31/2024 0:02,1
7320,48810,211,begin_checkout,3/31/2024 0:04,1
7321,48810,211,purchase,3/31/2024 0:06,1
7322,47836,109,view_product,3/9/2024 0:00,1
7323,47836,109,add_to_cart,3/9/2024 0:02,1
7324,46314,38,view_product,3/3/2024 0:00,1
7325,46314,38,add_to_cart,3/3/2024 0:02,1
7326,5745,173,view_product,5/11/2024 0:00,1
7327,5745,173,add_to_cart,5/11/2024 0:02,1
7328,5745,173,begin_checkout,5/11/2024 0:04,1
7329,10692,26,view_product,6/12/2024 0:00,1
7330,10692,26,add_to_cart,6/12/2024 0:02,1
7331,16662,242,view_product,5/3/2024 0:00,1
7332,16662,242,add_to_cart,5/3/2024 0:02,1
7333,21767,110,view_product,4/6/2024 0:00,1
7334,14618,129,view_product,5/9/2024 0:00,1
7335,10858,170,view_product,3/28/2024 0:00,1
7336,10858,170,add_to_cart,3/28/2024 0:02,1
7337,10858,170,begin_checkout,3/28/2024 0:04,1
7338,10858,170,purchase,3/28/2024 0:06,1
7339,26804,93,view_product,6/3/2024 0:00,1
7340,19423,79,view_product,5/29/2024 0:00,1
7341,19423,79,add_to_cart,5/29/2024 0:02,1
7342,19423,79,begin_checkout,5/29/2024 0:04,1
7343,19423,79,purchase,5/29/2024 0:06,1
7344,17417,245,view_product,1/27/2024 0:00,1
7345,39356,238,view_product,3/9/2024 0:00,1
7346,133,127,view_product,6/8/2024 0:00,1
7347,7897,208,view_product,3/1/2024 0:00,1
7348,33718,62,view_product,1/12/2024 0:00,1
